file_url,relative_path,commit_hash,file_role,role_note,domain,repository_url,number_of_imports,number_of_external_imports,number_of_internal_imports,number_of_standard_imports,number_of_classes,number_of_functions,is_entry_point,has_wait_state,number_of_decorators,number_of_base_classes,has_model_in_path,has_view_in_path,has_test_in_path,has_util_in_path,has_migration_in_path,has_script_in_path,has_middleware_in_path,has_enum_in_path,has_config_in_path,path_depth,functions_to_classes_ratio,external_import_ratio,code_complexity,repository_full_name,github_status,has_route_in_path,has_url_in_path,has_command_in_path,has_interceptor_in_path,has_type_in_path,has_controller_in_path,has_core_in_path,has_ml_in_path,has_setting_in_name,has_conf_in_name,has_main_in_name,has_type_in_name,has_route_in_name,has_url_in_name,has_view_in_name,has_util_in_name,has_migration_prefix_in_name,imports_testing_library,imports_db_orm,imports_enum_lib,imports_cli_lib,imports_http_framework,imports_migration_lib,imports_ml_lib,imports_config_lib,inherits_model_class,inherits_view_class,inherits_serializer_class,inherits_enum_class,inherits_migration_class,inherits_test_class,inherits_middleware_class,inherits_exception_class,has_cli_decorator,has_route_decorator,has_test_decorator,has_dataclass_decorator,has_test_prefix_in_names,has_http_method_in_names,has_setup_teardown_in_names,ratio_test_functions,has_migrate_func_in_names,import_count
https://github.com/wagtail/wagtail/blob/e4f859a/wagtail/views.py,wagtail/views.py,e4f859a,view,,Django application for content management,https://api.github.com/repos/wagtail/wagtail,11,5,6,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.4545454545454545,0,wagtail/wagtail,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
https://github.com/getsentry/sentry/blob/671a63a/.github/workflows/scripts/bootstrap-snuba.py,.github/workflows/scripts/bootstrap-snuba.py,671a63a,script,,Application Monitoring,https://api.github.com/repos/getsentry/sentry,13,0,1,12,0,14,1,1,0,0,0,0,0,0,0,1,0,0,0,3,0.0,0.0,3,getsentry/sentry,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
https://github.com/netbox-community/netbox/blob/fd35c36/netbox/circuits/migrations/0050_virtual_circuits.py,netbox/circuits/migrations/0050_virtual_circuits.py,fd35c36,migration,,Network Management,https://api.github.com/repos/netbox-community/netbox,6,5,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0.0,0.8333333333333334,1,netbox-community/netbox,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://github.com/getsentry/sentry/blob/671a63a/src/sentry/middleware/demo_mode_guard.py,src/sentry/middleware/demo_mode_guard.py,671a63a,other,,Application Monitoring,https://api.github.com/repos/getsentry/sentry,10,5,2,3,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3.0,0.5,0,getsentry/sentry,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
https://github.com/pallets/flask/blob/36e4a82/examples/javascript/tests/test_js_example.py,examples/javascript/tests/test_js_example.py,36e4a82,test,part of an example flask app,Web framework,https://api.github.com/repos/pallets/flask,2,1,0,1,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0.0,0.5,0,pallets/flask,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.0
https://github.com/encode/django-rest-framework/blob/156bd5d/tests/browsable_api/no_auth_urls.py,tests/browsable_api/no_auth_urls.py,156bd5d,router,,,https://api.github.com/repos/encode/django-rest-framework,3,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0.0,0.3333333333333333,0,encode/django-rest-framework,available_on_github,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://github.com/python-poetry/poetry/blob/aab3194/src/poetry/console/commands/env/remove.py,src/poetry/console/commands/env/remove.py,aab3194,command-line-interface_command,,,https://api.github.com/repos/python-poetry/poetry,10,3,4,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1.0,0.3,1,python-poetry/poetry,available_on_github,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://github.com/bentoml/BentoML/blob/73c4dbe/src/bentoml/serving.py,src/bentoml/serving.py,73c4dbe,entry_point,,ML framework for serving ai models,https://api.github.com/repos/bentoml/BentoML,35,8,10,17,0,16,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0.0,0.2285714285714285,2,bentoml/BentoML,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
https://github.com/psf/requests/blob/cd90742/src/requests/help.py,src/requests/help.py,cd90742,script,,HTTP Client,https://api.github.com/repos/psf/requests,13,3,1,9,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.2307692307692307,0,psf/requests,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
https://github.com/Kludex/starlette/blob/073fd7b/starlette/websockets.py,starlette/websockets.py,073fd7b,other,,,https://api.github.com/repos/Kludex/starlette,14,5,2,7,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1.0,0.3571428571428571,2,Kludex/starlette,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
https://github.com/Kludex/starlette/blob/073fd7b/starlette/background.py,starlette/background.py,073fd7b,utility,,,https://api.github.com/repos/Kludex/starlette,7,1,1,5,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.5,0.1428571428571428,1,Kludex/starlette,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
https://github.com/Kludex/starlette/blob/073fd7b/tests/test_routing.py,tests/test_routing.py,073fd7b,test,,,https://api.github.com/repos/Kludex/starlette,34,6,17,11,8,71,0,0,0,1,0,0,1,0,0,0,0,0,0,1,8.875,0.1764705882352941,1,Kludex/starlette,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.647887323943662,0.0,4.0
https://github.com/django/django/blob/8c2d3dc/django/contrib/admindocs/urls.py,django/contrib/admindocs/urls.py,8c2d3dc,router,,Backend Framewrok Library,https://api.github.com/repos/django/django,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3333333333333333,0,django/django,available_on_github,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://github.com/Kludex/starlette/blob/073fd7b/starlette/authentication.py,starlette/authentication.py,073fd7b,other,,,https://api.github.com/repos/Kludex/starlette,14,0,6,8,6,13,0,0,1,2,0,0,0,0,0,0,0,0,0,1,2.1666666666666665,0.0,3,Kludex/starlette,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
https://github.com/saleor/saleor/blob/4e97fde/saleor/checkout/migrations/0078_alter_checkoutline_metadata_and_more.py,saleor/checkout/migrations/0078_alter_checkoutline_metadata_and_more.py,4e97fde,migration,,E-commerce Django Application,https://api.github.com/repos/saleor/saleor,3,2,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0.0,0.6666666666666666,1,saleor/saleor,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://github.com/wagtail/wagtail/blob/e4f859a/wagtail/documents/views/serve.py,wagtail/documents/views/serve.py,e4f859a,view,,Django application for content management,https://api.github.com/repos/wagtail/wagtail,17,9,8,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0.0,0.5294117647058824,1,wagtail/wagtail,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
https://github.com/sqlalchemy/sqlalchemy/blob/5631464/tools/generate_tuple_map_overloads.py,tools/generate_tuple_map_overloads.py,5631464,script,,,https://api.github.com/repos/sqlalchemy/sqlalchemy,9,0,1,8,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,sqlalchemy/sqlalchemy,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://github.com/django/django/blob/8c2d3dc/django/contrib/flatpages/sitemaps.py,django/contrib/flatpages/sitemaps.py,8c2d3dc,view,,Backend Framewrok Library,https://api.github.com/repos/django/django,3,0,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1.0,0.0,1,django/django,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
https://github.com/lanchiang/AggreCol/blob/7143b31/aggrdet/aggrecol/strategy.py,aggrdet/aggrecol/strategy.py,7143b31,core,core,Algorithm to detect aggregations in verbose CSV files,https://api.github.com/repos/lanchiang/AggreCol,12,0,7,5,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2.0,0.0,2,lanchiang/AggreCol,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
https://github.com/nsidnev/fastapi-realworld-example-app/blob/029eb77/app/api/dependencies/profiles.py,app/api/dependencies/profiles.py,029eb77,view,,Demo FastAPI Application,https://api.github.com/repos/nsidnev/fastapi-realworld-example-app,12,4,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.3333333333333333,0,nsidnev/fastapi-realworld-example-app,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://github.com/celery/celery/blob/aa4c3b1/examples/django/proj/urls.py,examples/django/proj/urls.py,aa4c3b1,router,,,https://api.github.com/repos/celery/celery,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.75,0,celery/celery,available_on_github,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://github.com/python-poetry/poetry/blob/aab3194/src/poetry/console/commands/env/activate.py,src/poetry/console/commands/env/activate.py,aab3194,command-line-interface_command,,,https://api.github.com/repos/python-poetry/poetry,9,2,3,4,2,3,0,0,1,2,0,0,0,0,0,0,0,0,0,5,1.5,0.2222222222222222,3,python-poetry/poetry,available_on_github,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
https://github.com/saleor/saleor/blob/4e97fde/saleor/app/models.py,saleor/app/models.py,4e97fde,model,,E-commerce Django Application,https://api.github.com/repos/saleor/saleor,17,4,9,4,9,11,0,0,0,4,1,0,0,0,0,0,0,0,0,2,1.2222222222222223,0.2352941176470588,4,saleor/saleor,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://github.com/bentoml/BentoML/blob/73c4dbe/src/_bentoml_impl/client/base.py,src/_bentoml_impl/client/base.py,73c4dbe,core,core,ML framework for serving ai models,https://api.github.com/repos/bentoml/BentoML,14,2,4,8,3,14,0,0,0,1,0,0,0,0,0,0,0,0,0,3,4.666666666666667,0.1428571428571428,1,bentoml/BentoML,available_on_github,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
https://github.com/python-poetry/poetry/blob/aab3194/src/poetry/console/commands/self/lock.py,src/poetry/console/commands/self/lock.py,aab3194,command-line-interface_command,,,https://api.github.com/repos/python-poetry/poetry,3,0,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0.0,0.0,2,python-poetry/poetry,available_on_github,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://github.com/saleor/saleor/blob/4e97fde/saleor/channel/migrations/0003_alter_channel_default_country.py,saleor/channel/migrations/0003_alter_channel_default_country.py,4e97fde,migration,,E-commerce Django Application,https://api.github.com/repos/saleor/saleor,3,3,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,3,1.0,1.0,1,saleor/saleor,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://github.com/wagtail/wagtail/blob/e4f859a/wagtail/images/tests/urls.py,wagtail/images/tests/urls.py,e4f859a,router,,Django application for content management,https://api.github.com/repos/wagtail/wagtail,4,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0.0,0.25,0,wagtail/wagtail,available_on_github,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
https://github.com/saleor/saleor/blob/4e97fde/saleor/webhook/tests/test_webhook_protocols.py,saleor/webhook/tests/test_webhook_protocols.py,4e97fde,test,,E-commerce Django Application,https://api.github.com/repos/saleor/saleor,16,4,6,6,0,10,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0.0,0.25,1,saleor/saleor,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
https://github.com/bentoml/BentoML/blob/73c4dbe/src/bentoml/_internal/types.py,src/bentoml/_internal/types.py,73c4dbe,utility,,ML framework for serving ai models,https://api.github.com/repos/bentoml/BentoML,17,1,2,14,3,35,0,0,2,2,0,0,0,0,0,0,0,0,0,3,11.666666666666666,0.0588235294117647,4,bentoml/BentoML,available_on_github,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0
https://github.com/mikethwolff/ML-FastAPI/blob/0e9fc0d/ml/data.py,ml/data.py,0e9fc0d,utility,,Predict if income exceeds 50k,https://api.github.com/repos/mikethwolff/ML-FastAPI,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,mikethwolff/ML-FastAPI,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
https://github.com/celery/celery/blob/aa4c3b1/celery/__main__.py,celery/__main__.py,aa4c3b1,entry_point,,,https://api.github.com/repos/celery/celery,3,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,celery/celery,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://github.com/sqlalchemy/sqlalchemy/blob/5631464/noxfile.py,noxfile.py,5631464,config,ci/cd configuration,,https://api.github.com/repos/sqlalchemy/sqlalchemy,12,2,2,8,0,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1666666666666666,4,sqlalchemy/sqlalchemy,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3,0.0,0.0
https://github.com/Kludex/starlette/blob/073fd7b/tests/middleware/test_base.py,tests/middleware/test_base.py,073fd7b,test,,,https://api.github.com/repos/Kludex/starlette,33,9,16,8,27,37,0,0,0,1,0,0,1,0,0,0,1,0,0,2,1.3703703703703705,0.2727272727272727,1,Kludex/starlette,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5405405405405406,0.0,0.0
https://github.com/getsentry/sentry/blob/671a63a/src/sentry/utils/cache.py,src/sentry/utils/cache.py,671a63a,utility,,Application Monitoring,https://api.github.com/repos/getsentry/sentry,4,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0.0,0.0,0,getsentry/sentry,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
https://github.com/pallets/flask/blob/36e4a82/tests/test_apps/cliapp/importerrorapp.py,tests/test_apps/cliapp/importerrorapp.py,36e4a82,other,part of a small flask application that is used in tests,Web framework,https://api.github.com/repos/pallets/flask,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0,pallets/flask,available_on_github,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://github.com/pallets/flask/blob/36e4a82/tests/test_reqctx.py,tests/test_reqctx.py,36e4a82,test,,Web framework,https://api.github.com/repos/pallets/flask,9,1,3,5,5,27,0,0,0,4,0,0,1,0,0,0,0,0,0,1,5.4,0.1111111111111111,4,pallets/flask,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3703703703703703,0.0,0.0
https://github.com/invoke-ai/InvokeAI/blob/42c7e73/invokeai/app/api/routers/style_presets.py,invokeai/app/api/routers/style_presets.py,42c7e73,router,This file is actually both router and view but it should be labled as router because it  have routes. soo i should change it to rout later,Local image generation model,https://api.github.com/repos/invoke-ai/InvokeAI,33,16,13,4,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,4,3.0,0.4848484848484848,1,invoke-ai/InvokeAI,available_on_github,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
https://github.com/bentoml/BentoML/blob/73c4dbe/src/_bentoml_sdk/service/dependency.py,src/_bentoml_sdk/service/dependency.py,73c4dbe,utility,,ML framework for serving ai models,https://api.github.com/repos/bentoml/BentoML,10,4,3,3,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,3,12.0,0.4,1,bentoml/BentoML,available_on_github,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0
https://github.com/pallets/flask/blob/36e4a82/tests/test_apps/cliapp/factory.py,tests/test_apps/cliapp/factory.py,36e4a82,other,part of a small flask application that is used in tests,Web framework,https://api.github.com/repos/pallets/flask,1,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0,pallets/flask,available_on_github,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
